figure_id,accessory_id,group_id,release_context,is_original,is_shared,quantity_required,notes,match_key,variant_id
483,1563,,bonus,1,0,1,,,
483,1564,,bonus,1,0,1,,,
484,1555,,retail,1,0,1,,,
484,1565,,retail,1,0,1,,,
484,1566,,retail,1,0,1,,,
484,1567,,retail,1,0,1,,,
484,1568,,retail,1,0,1,,,
484,1569,,retail,1,0,1,,,
484,1561,,retail,1,0,2,,,
484,1570,,retail,1,0,1,,,
484,1571,,bonus,1,0,1,,,
484,1572,,bonus,1,0,1,,,
485,1573,,retail,1,0,1,,,
485,1574,,retail,1,0,1,,,
485,1575,,retail,1,0,1,,,
485,1538,,retail,1,0,1,,,
485,1576,,retail,1,0,1,,,
485,1577,,retail,1,0,1,,,
485,1578,,retail,1,0,1,,,
485,1579,,retail,1,0,1,,,
485,1580,,retail,1,0,1,,,
485,1581,,retail,1,0,1,,,
485,1582,,retail,1,0,1,,,
485,1583,,bonus,1,0,1,,,
485,1584,,bonus,1,0,1,,,
485,1585,,retail,1,0,1,,,
485,1586,,retail,1,0,1,,,
485,1587,,retail,1,0,1,,,
485,1588,,retail,1,0,1,,,
485,1589,,retail,1,0,1,,,
485,1590,,retail,1,0,1,,,
485,1591,,retail,1,0,1,,,
485,1592,,retail,1,0,1,,,
485,1593,,retail,1,0,1,,,
485,1594,,bonus,1,0,1,,,
485,1595,,bonus,1,0,1,,,
486,1596,,retail,1,0,1,,,
486,1597,,retail,1,0,1,,,
486,1598,,retail,1,0,1,,,
486,1599,,retail,1,0,1,,,
486,1600,,retail,1,0,2,,,
486,1601,,retail,1,0,1,,,
486,1758,,retail,1,0,1,,,
486,1780,,bonus,1,0,1,,,
487,1205,,retail,1,0,1,,,
487,1206,,retail,1,0,1,,,
487,1207,,retail,1,0,1,,,
487,1208,,retail,1,0,1,,,
487,1209,,retail,1,0,1,,,
487,1210,,retail,1,0,1,,,
487,1768,,retail,1,0,1,,,
487,1790,,bonus,1,0,1,,,
488,1602,,retail,1,0,1,,,
488,1603,,retail,1,0,1,,,
488,1604,,retail,1,0,1,,,
488,1160,,retail,1,0,2,,,
488,1746,,retail,1,0,1,,,
489,1605,,retail,1,0,1,,,
489,1606,,retail,1,0,1,,,
489,1607,,retail,1,0,1,,,
489,1608,,retail,1,0,2,,,
489,1609,,retail,1,0,1,,,
489,1610,,retail,1,0,1,,,
489,1763,,retail,1,0,1,,,
489,1785,,bonus,1,0,1,,,
490,1611,,retail,1,0,1,,,
490,1612,,retail,1,0,1,,,
490,1613,,retail,1,0,1,,,
490,1614,,retail,1,0,1,,,
490,1615,,retail,1,0,1,,,
490,1754,,retail,1,0,1,,,
490,1776,,bonus,1,0,1,,,
491,1616,,retail,1,0,1,,,
491,1617,,retail,1,0,1,,,
491,1618,,retail,1,0,1,,,
491,1619,,retail,1,0,1,,,
491,1620,,retail,1,0,1,,,
492,1621,,retail,1,0,1,,,
492,1183,,retail,1,0,1,,,
492,1184,,retail,1,0,1,,,
492,1185,,retail,1,0,1,,,
492,1622,,retail,1,0,1,,,
492,1187,,retail,1,0,1,,,
492,1746,,retail,1,0,1,,,
492,1769,,bonus,1,0,1,,,
493,1623,,retail,1,0,1,,,
493,1624,,retail,1,0,1,,,
493,1625,,retail,1,0,1,,,
493,1626,,retail,1,0,1,,,
493,1627,,retail,1,0,1,,,
493,1628,,retail,1,0,1,,,
493,1629,,retail,1,0,1,,,
493,1768,,retail,1,0,1,,,
493,1790,,bonus,1,0,1,,,
494,1630,,retail,1,0,1,,,
494,1631,,retail,1,0,1,,,
494,734,,retail,1,0,1,,,
494,1632,,retail,1,0,1,,,
494,1274,,retail,1,0,2,,,
495,1633,,retail,1,0,1,,,
495,1634,,retail,1,0,1,,,
495,1635,,retail,1,0,1,,,
495,1636,,retail,1,0,1,,,
495,1637,,retail,1,0,1,,,
495,1638,,retail,1,0,1,,,
495,1797,,retail,1,0,1,,,
496,1639,,retail,1,0,1,,,
496,1640,,retail,1,0,1,,,
496,1641,,retail,1,0,1,,,
496,1642,,retail,1,0,1,,,
496,1643,,retail,1,0,1,,,
497,1644,,retail,1,0,1,,,
497,432,,retail,1,0,1,,,
497,680,,retail,1,0,1,,,
497,852,,retail,1,0,1,,,
497,1645,,retail,1,0,1,,,
497,1274,,retail,1,0,2,,,
497,1746,,retail,1,0,1,,,
497,1769,,bonus,1,0,1,,,
498,1100,,retail,1,0,1,,,
499,1647,,retail,1,0,1,,,
500,1647,,retail,1,0,1,,,
500,1648,,retail,1,0,1,,,
500,1649,,retail,1,0,1,,,
500,1650,,retail,1,0,1,,,
500,1651,,retail,1,0,1,,,
500,1652,,retail,1,0,2,,,
500,1753,,retail,1,0,1,,,
500,1775,,bonus,1,0,1,,,
501,1653,,retail,1,0,1,,,
501,1654,,retail,1,0,1,,,
501,1655,,retail,1,0,1,,,
501,1656,,retail,1,0,1,,,
501,1657,,retail,1,0,1,,,
501,1658,,retail,1,0,1,,,
501,1659,,retail,1,0,1,,,
501,1768,,retail,1,0,1,,,
501,1790,,bonus,1,0,1,,,
502,1176,,retail,1,0,1,,,
502,1177,,retail,1,0,1,,,
502,1178,,retail,1,0,1,,,
502,1179,,retail,1,0,1,,,
502,1180,,retail,1,0,1,,,
502,1768,,retail,1,0,1,,,
502,1790,,bonus,1,0,1,,,
503,1660,,retail,1,0,1,,,
503,1314,,retail,1,0,1,,,
503,1661,,retail,1,0,1,,,
503,1662,,retail,1,0,1,,,
503,1663,,retail,1,0,2,,,
503,1761,,retail,1,0,1,,,
503,1783,,bonus,1,0,1,,,
504,1664,,retail,1,0,1,,,
504,1665,,retail,1,0,1,,,
504,1666,,retail,1,0,1,,,
504,1667,,retail,1,0,1,,,
504,1668,,retail,1,0,2,,,
504,1760,,retail,1,0,1,,,
504,1782,,bonus,1,0,1,,,
505,1669,,retail,1,0,1,,,
505,1670,,retail,1,0,1,,,
505,1671,,retail,1,0,1,,,
505,1672,,retail,1,0,1,,,
505,1673,,retail,1,0,2,,,
505,1763,,retail,1,0,1,,,
505,1785,,bonus,1,0,1,,,
506,1674,,retail,1,0,1,,,
506,1675,,retail,1,0,1,,,
506,1676,,retail,1,0,1,,,
506,1677,,retail,1,0,1,,,
506,1678,,retail,1,0,2,,,
506,1679,,retail,1,0,1,,,
506,1160,,retail,1,0,2,,,
506,1752,,retail,1,0,1,,,
506,1774,,bonus,1,0,1,,,
507,1680,,retail,1,0,1,,,
507,1681,,retail,1,0,1,,,
507,1682,,retail,1,0,1,,,
507,1683,,retail,1,0,1,,,
507,1684,,retail,1,0,2,,,
507,1766,,retail,1,0,1,,,
507,1788,,bonus,1,0,1,,,
508,1685,,retail,1,0,1,,,
508,1686,,retail,1,0,1,,,
508,1687,,retail,1,0,1,,,
508,1688,,retail,1,0,1,,,
508,1689,,retail,1,0,1,,,
508,1690,,retail,1,0,1,,,
508,1691,,retail,1,0,2,,,
508,1762,,retail,1,0,1,,,
508,1784,,bonus,1,0,1,,,
509,1692,,retail,1,0,1,,,
509,1693,,retail,1,0,1,,,
509,1694,,retail,1,0,1,,,
509,1695,,retail,1,0,1,,,
509,1696,,retail,1,0,1,,,
509,1697,,retail,1,0,1,,,
509,1698,,retail,1,0,1,,,
509,1699,,retail,1,0,1,,,
509,1299,,retail,1,0,1,,,
509,1700,,retail,1,0,2,,,
509,1701,,retail,1,0,2,,,
509,1753,,retail,1,0,1,,,
509,1758,,retail,1,0,1,,,
509,1775,,bonus,1,0,1,,,
509,1780,,bonus,1,0,1,,,
510,1692,,retail,1,0,1,,,
510,1694,,retail,1,0,1,,,
510,1696,,retail,1,0,1,,,
510,1698,,retail,1,0,1,,,
510,1299,,retail,1,0,1,,,
510,1700,,retail,1,0,1,,,
510,1753,,retail,1,0,1,,,
510,1775,,bonus,1,0,1,,,
511,629,,retail,1,0,1,,,
511,734,,retail,1,0,1,,,
511,665,,retail,1,0,1,,,
511,393,,retail,1,0,1,,,
511,1272,,retail,1,0,1,,,
511,596,,retail,1,0,1,,,
511,1746,,retail,1,0,1,,,
511,1769,,bonus,1,0,1,,,
512,1702,,retail,1,0,1,,,
512,1703,,retail,1,0,1,,,
512,1284,,retail,1,0,1,,,
512,1457,,retail,1,0,1,,,
512,1458,,retail,1,0,1,,,
512,1459,,retail,1,0,1,,,
512,1704,,retail,1,0,1,,,
512,1461,,retail,1,0,1,,,
512,1752,,retail,1,0,1,,,
512,1774,,bonus,1,0,1,,,
513,1705,,retail,1,0,1,,,
513,1706,,retail,1,0,1,,,
513,1707,,retail,1,0,1,,,
513,1708,,retail,1,0,1,,,
513,1709,,retail,1,0,1,,,
513,1710,,retail,1,0,1,,,
513,1274,,retail,1,0,2,,,
513,1796,,retail,1,0,1,,,
514,1711,,retail,1,0,1,,,
514,629,,retail,1,0,1,,,
514,432,,retail,1,0,1,,,
514,692,,retail,1,0,1,,,
514,1272,,retail,1,0,1,,,
514,1712,,retail,1,0,1,,,
514,1274,,retail,1,0,2,,,
514,1713,,retail,1,0,2,,,
514,1746,,retail,1,0,1,,,
514,1769,,bonus,1,0,1,,,
515,1714,,retail,1,0,1,,,
515,1715,,retail,1,0,1,,,
515,1716,,retail,1,0,1,,,
515,1717,,retail,1,0,2,,,
515,1718,,retail,1,0,1,,,
515,1763,,retail,1,0,1,,,
515,1785,,bonus,1,0,1,,,
516,1719,,retail,1,0,1,,,
516,1720,,retail,1,0,1,,,
516,1721,,retail,1,0,1,,,
516,1722,,retail,1,0,1,,,
516,1723,,retail,1,0,1,,,
516,1724,,retail,1,0,2,,,
516,1764,,retail,1,0,1,,,
516,1786,,bonus,1,0,1,,,
517,1725,,retail,1,0,1,,,
517,1726,,retail,1,0,1,,,
517,1727,,retail,1,0,1,,,
517,1728,,retail,1,0,1,,,
517,1729,,retail,1,0,1,,,
517,1730,,retail,1,0,2,,,
517,1749,,retail,1,0,1,,,
517,1772,,bonus,1,0,1,,,
518,1731,,retail,1,0,1,,,
518,1732,,retail,1,0,1,,,
518,1733,,retail,1,0,1,,,
519,1242,,retail,1,0,1,,,
519,1243,,retail,1,0,1,,,
519,457,,retail,1,0,1,,,
519,596,,retail,1,0,1,,,
519,1734,,retail,1,0,1,,,
519,1274,,retail,1,0,2,,,
519,1746,,retail,1,0,1,,,
519,1769,,bonus,1,0,1,,,
520,1735,,retail,1,0,1,,,
520,1736,,retail,1,0,1,,,
520,1737,,retail,1,0,1,,,
520,1738,,retail,1,0,1,,,
520,1739,,retail,1,0,1,,,
520,1740,,retail,1,0,2,,,
520,1763,,retail,1,0,1,,,
520,1785,,bonus,1,0,1,,,
522,1741,,retail,1,0,1,,,
522,1742,,retail,1,0,1,,,
522,1743,,retail,1,0,1,,,
522,1744,,retail,1,0,1,,,
522,1159,,retail,1,0,1,,,
522,1745,,retail,1,0,1,,,
522,1761,,retail,1,0,1,,,
522,1783,,bonus,1,0,1,,,
523,662,,retail,1,0,1,,,
139,692,,convention,1,0,1,,,
139,807,,convention,1,0,1,,,
142,758,,convention,1,0,1,,,
142,759,,convention,1,0,1,,,
152,647,,convention,1,0,1,,,
152,652,,convention,1,0,1,,,
240,626,,convention,1,0,1,,,
240,614,,convention,1,0,1,,,
241,552,,convention,1,0,2,,,
241,778,,convention,1,0,1,,,
81,633,,retail,1,0,1,,,
81,556,,retail,1,0,1,,,
115,787,,convention,1,0,1,,,
115,793,,convention,1,0,1,,,
89,701,,convention,1,0,1,,,
89,702,,convention,1,0,1,,,
42,533,,retail,1,0,1,,,
42,534,,retail,1,0,1,,,
202,784,,retail,1,0,1,,,
202,785,,retail,1,0,1,,,
127,822,,convention,1,0,1,,,
127,759,,convention,1,0,1,,,
158,614,,retail,1,0,1,,,
158,615,,retail,1,0,1,,,
524,188,,retail,1,0,1,,,
524,190,,retail,1,0,1,,,
524,192,,retail,1,0,1,,,
64,120,,retail,1,0,1,,,
64,121,,retail,1,0,1,,,
64,122,,retail,1,0,1,,,
64,123,,retail,1,0,1,,,
64,124,,retail,1,0,1,,,
152,1804,,convention,1,0,1,,,
525,692,,retail,1,0,1,,,
525,807,,retail,1,0,1,,,
